latitude,longitude,mag,magType,time,place,depth,mag_group,date
15.724,119.709,5.89,mw,1960-09-19 03:39:39.420000+00:00,"18 km W of Bolitoc, Philippines",35.0,5.0-5.9,1960-Sep-19
16.79,122.293,5.56,mw,1960-09-14 00:34:28.670000+00:00,"31 km E of Dicamay, Philippines",35.0,5.0-5.9,1960-Sep-14
18.61,119.577,5.81,mw,1959-01-21 11:08:14.580000+00:00,"106 km W of Davila, Philippines",25.0,5.0-5.9,1959-Jan-21
18.431,120.134,5.85,mw,1958-03-23 10:14:46.750000+00:00,"46 km W of Davila, Philippines",15.0,5.0-5.9,1958-Mar-23
12.658,123.092,5.84,mw,1958-03-13 23:49:29.610000+00:00,"26 km SW of Mabiton, Philippines",25.0,5.0-5.9,1958-Mar-13
12.578,120.87,5.99,mw,1958-02-09 22:29:27.980000+00:00,"6 km W of Calintaan, Philippines",20.0,5.0-5.9,1958-Feb-09
18.476,120.296,5.71,mw,1957-12-30 13:58:32.420000+00:00,"29 km W of Davila, Philippines",15.0,5.0-5.9,1957-Dec-30
12.221,123.959,6.48,mw,1957-08-18 08:37:01.650000+00:00,"9 km NNE of Palanas, Philippines",20.0,6.0-6.9,1957-Aug-18
17.866,120.341,6.51,mw,1957-06-11 18:49:33.010000+00:00,"12 km W of Sinait, Philippines",45.0,6.0-6.9,1957-Jun-11
15.68,120.358,5.97,mw,1956-11-10 14:39:59.370000+00:00,"2 km ENE of Bamban, Philippines",15.0,5.0-5.9,1956-Nov-10
14.083,123.096,6.35,mw,1956-10-28 10:45:12.140000+00:00,"9 km ESE of Mercedes, Philippines",20.0,6.0-6.9,1956-Oct-28
13.498,120.713,6.68,mw,1956-10-23 08:41:25.740000+00:00,"5 km NW of Wawa, Philippines",90.4,6.0-6.9,1956-Oct-23
14.94,120.009,6.09,mw,1956-07-19 20:41:00.180000+00:00,"7 km W of San Nicolas, Philippines",35.0,6.0-6.9,1956-Jul-19
18.462,119.42,5.91,mw,1956-02-14 12:33:54.780000+00:00,"120 km WNW of Callaguip, Philippines",15.0,5.0-5.9,1956-Feb-14
18.691,119.612,6.08,mw,1956-02-13 14:20:56.130000+00:00,"104 km WNW of Davila, Philippines",15.0,6.0-6.9,1956-Feb-13
18.787,119.641,6.43,mw,1956-02-12 11:49:27.150000+00:00,"104 km WNW of Davila, Philippines",20.7,6.0-6.9,1956-Feb-12
12.835,124.079,6.57,mw,1954-07-02 02:45:12.870000+00:00,"5 km SSE of Santa Cruz, Philippines",15.0,6.0-6.9,1954-Jul-02
15.475,119.317,5.96,mw,1953-12-22 18:45:22.930000+00:00,"63 km W of Palauig, Philippines",25.0,5.0-5.9,1953-Dec-22
18.632,122.055,5.93,mw,1953-12-14 10:37:05.780000+00:00,"17 km NW of San Vicente, Philippines",15.0,5.0-5.9,1953-Dec-14
18.805,120.987,5.77,mw,1952-05-16 10:08:29.770000+00:00,"24 km NNW of Claveria, Philippines",20.0,5.0-5.9,1952-May-16
18.54,120.997,5.77,mw,1952-05-15 10:25:27.090000+00:00,"11 km SW of Claveria, Philippines",20.0,5.0-5.9,1952-May-15
18.743,121.058,6.23,mw,1951-05-31 20:55:59.400000+00:00,"15 km N of Claveria, Philippines",61.4,6.0-6.9,1951-May-31
10.487,122.49,6.82,mw,1950-03-07 02:07:52.700000+00:00,"3 km WNW of Locmayan, Philippines",25.0,6.0-6.9,1950-Mar-07
17.533,121.447,6.5,mw,1950-01-03 02:51:55.410000+00:00,"6 km NNW of Tabuk, Philippines",30.0,6.0-6.9,1950-Jan-03
17.439,121.538,7.21,mw,1949-12-29 03:03:56.600000+00:00,"7 km N of Agbannawag, Philippines",15.0,7.0-7.9,1949-Dec-29
17.345,121.319,6.03,mw,1949-09-05 03:18:14.740000+00:00,"15 km E of Lubuagan, Philippines",15.0,6.0-6.9,1949-Sep-05
16.993,121.268,6.0,mw,1949-09-05 02:54:04.800000+00:00,"18 km ESE of Barlig, Philippines",15.0,6.0-6.9,1949-Sep-05
13.336,120.454,5.91,mw,1949-03-28 12:50:37.780000+00:00,"8 km S of Paluan, Philippines",35.0,5.0-5.9,1949-Mar-28
13.596,120.588,6.22,mw,1949-02-14 18:42:12.440000+00:00,"22 km NW of Wawa, Philippines",35.0,6.0-6.9,1949-Feb-14
11.137,121.563,6.19,mw,1948-02-06 22:18:53.870000+00:00,"52 km W of Guisijan, Philippines",35.0,6.0-6.9,1948-Feb-06
10.698,122.205,6.83,mw,1948-01-26 14:10:45.560000+00:00,"6 km NNW of Miagao, Philippines",35.0,6.0-6.9,1948-Jan-26
11.287,122.341,5.8,mw,1948-01-25 05:58:04.600000+00:00,"9 km WNW of Da-an Sur, Philippines",35.0,5.0-5.9,1948-Jan-25
10.714,122.235,7.8,mw,1948-01-24 17:46:43.710000+00:00,"3 km W of Buga, Philippines",15.0,7.0-7.9,1948-Jan-24
18.888,121.149,5.65,mw,1947-12-19 16:36:30.040000+00:00,"30 km N of Namuac, Philippines",35.0,5.0-5.9,1947-Dec-19
17.899,122.261,6.4,mw,1946-02-20 03:41:56.390000+00:00,"36 km E of Awallan, Philippines",35.0,6.0-6.9,1946-Feb-20
17.05,122.453,5.98,mw,1944-08-15 01:19:35.030000+00:00,"5 km SE of Dicabisagan, Philippines",35.0,5.0-5.9,1944-Aug-15
13.342,120.219,6.15,mw,1944-08-14 14:21:41.030000+00:00,"26 km WSW of Harrison, Philippines",25.0,6.0-6.9,1944-Aug-14
13.02,124.304,7.36,mw,1943-05-03 01:59:13.920000+00:00,"18 km ENE of Bagacay, Philippines",15.0,7.0-7.9,1943-May-03
13.173,121.883,5.86,mw,1942-09-10 04:48:42.780000+00:00,"10 km SW of Yook, Philippines",15.0,5.0-5.9,1942-Sep-10
13.571,120.327,6.15,mw,1942-04-09 04:42:28.820000+00:00,"17 km NW of Harrison, Philippines",25.0,6.0-6.9,1942-Apr-09
13.222,120.525,6.13,mw,1942-04-08 23:56:05.520000+00:00,"5 km W of Tayaman, Philippines",15.0,6.0-6.9,1942-Apr-08
12.9,120.271,6.18,mw,1942-04-08 19:29:51.080000+00:00,"48 km SW of Tayaman, Philippines",15.0,6.0-6.9,1942-Apr-08
13.144,120.423,7.63,mw,1942-04-08 15:40:27.780000+00:00,"18 km WSW of Tayaman, Philippines",15.0,7.0-7.9,1942-Apr-08
12.808,123.518,6.85,mw,1941-11-05 17:38:49.030000+00:00,"13 km SW of Donsol, Philippines",15.0,6.0-6.9,1941-Nov-05
13.731,122.682,6.6,mw,1941-05-09 05:32:40.490000+00:00,"11 km SSW of Liboro, Philippines",15.0,6.0-6.9,1941-May-09
15.033,119.806,5.84,mw,1941-04-18 05:23:18.220000+00:00,"28 km W of Poblacion, San Felipe, Philippines",25.0,5.0-5.9,1941-Apr-18
13.622,122.952,5.87,mw,1940-10-20 10:55:54.220000+00:00,"6 km E of Gambalidio, Philippines",15.0,5.0-5.9,1940-Oct-20
18.149,119.33,5.71,mw,1940-06-05 14:47:53.110000+00:00,"120 km WNW of Puro Pinget, Philippines",15.0,5.0-5.9,1940-Jun-05
13.158,125.214,5.84,mw,1940-04-08 02:49:22.040000+00:00,"57 km NNE of Cabodiongan, Philippines",15.0,5.0-5.9,1940-Apr-08
12.938,122.954,5.78,mw,1939-05-25 06:16:11.440000+00:00,"17 km S of San Rafael, Philippines",15.0,5.0-5.9,1939-May-25
13.7,121.194,6.27,mw,1939-05-06 17:00:07.450000+00:00,"3 km SSE of Mapulo, Philippines",10.0,6.0-6.9,1939-May-06
18.436,118.958,5.6,mw,1938-12-19 04:53:15.550000+00:00,"166 km WNW of Callaguip, Philippines",15.0,5.0-5.9,1938-Dec-19
13.669,120.316,5.96,mw,1938-09-04 19:21:45.120000+00:00,"9 km SE of Looc, Philippines",25.0,5.0-5.9,1938-Sep-04
12.036,124.134,6.75,mw,1938-08-29 15:22:24.870000+00:00,"14 km E of San Pedro, Philippines",15.0,6.0-6.9,1938-Aug-29
17.987,120.058,7.07,mw,1938-05-23 08:21:51.080000+00:00,"41 km W of Pagsanahan Norte, Philippines",15.0,7.0-7.9,1938-May-23
17.959,119.517,5.82,mw,1938-02-11 14:39:27.060000+00:00,"94 km WNW of Puro Pinget, Philippines",15.0,5.0-5.9,1938-Feb-11
13.203,123.708,6.07,mw,1938-02-05 09:54:59.380000+00:00,"3 km ESE of Anuling, Philippines",15.0,6.0-6.9,1938-Feb-05
14.095,125.542,5.73,mw,1937-12-16 18:25:11.080000+00:00,"129 km ENE of Gigmoto, Philippines",15.0,5.0-5.9,1937-Dec-16
12.391,123.841,6.26,mw,1937-09-22 03:11:07.730000+00:00,"8 km E of Batuan, Philippines",15.0,6.0-6.9,1937-Sep-22
14.569,121.675,7.64,mw,1937-08-20 11:59:21.420000+00:00,"6 km E of Tignoan, Philippines",15.0,7.0-7.9,1937-Aug-20
15.427,119.746,5.77,mw,1937-04-03 21:10:38.400000+00:00,"17 km W of Palauig, Philippines",25.0,5.0-5.9,1937-Apr-03
18.006,120.275,5.9,mw,1937-03-16 15:45:41.850000+00:00,"20 km WNW of Pagsanahan Norte, Philippines",15.0,5.0-5.9,1937-Mar-16
16.203,119.868,5.35,mw,1937-02-20 05:55:55+00:00,"3 km S of Tiep, Philippines",25.0,5.0-5.9,1937-Feb-20
13.81,119.976,6.11,mw,1936-12-14 04:03:41.460000+00:00,,25.0,6.0-6.9,1936-Dec-14
18.195,119.504,6.12,mw,1935-07-07 13:23:19.090000+00:00,"104 km WNW of Pagsanahan Norte, Philippines",15.0,6.0-6.9,1935-Jul-07
13.527,122.874,6.04,mw,1935-02-07 17:29:07.260000+00:00,"7 km S of Tinalmud, Philippines",15.0,6.0-6.9,1935-Feb-07
18.894,120.097,6.01,mw,1935-01-11 00:08:22.420000+00:00,"68 km NW of Davila, Philippines",15.0,6.0-6.9,1935-Jan-11
13.763,120.414,6.2,mw,1934-11-26 12:09:12.570000+00:00,"18 km ENE of Looc, Philippines",35.0,6.0-6.9,1934-Nov-26
14.879,120.075,5.87,mw,1934-07-31 05:58:38.940000+00:00,"7 km S of San Antonio, Philippines",35.0,5.0-5.9,1934-Jul-31
16.384,120.283,5.82,mw,1934-07-21 04:37:31.580000+00:00,"7 km W of Aringay, Philippines",15.0,5.0-5.9,1934-Jul-21
17.988,121.641,5.6,mw,1934-05-13 17:03:00.800000+00:00,"8 km S of Gattaran, Philippines",35.0,5.0-5.9,1934-May-13
17.395,118.995,5.77,mw,1934-02-25 16:22:58.790000+00:00,"146 km W of Cabittaogan, Philippines",15.0,5.0-5.9,1934-Feb-25
17.666,118.95,5.77,mw,1934-02-14 17:14:45.850000+00:00,"149 km W of Puro Pinget, Philippines",15.0,5.0-5.9,1934-Feb-14
17.496,119.292,7.5,mw,1934-02-14 03:59:39.100000+00:00,"113 km W of Cabittaogan, Philippines",15.0,7.0-7.9,1934-Feb-14
12.921,120.851,5.82,mw,1933-09-20 23:33:37.310000+00:00,"12 km N of Tuban, Philippines",35.0,5.0-5.9,1933-Sep-20
13.185,124.847,6.29,mw,1933-08-20 11:45:09.910000+00:00,"61 km NNW of Cabodiongan, Philippines",20.0,6.0-6.9,1933-Aug-20
13.248,120.46,6.17,mw,1933-06-06 02:28:26.580000+00:00,"12 km W of Tayaman, Philippines",35.0,6.0-6.9,1933-Jun-06
15.745,120.225,5.78,mw,1933-03-03 02:19:32.270000+00:00,"8 km W of Tocok, Philippines",15.0,5.0-5.9,1933-Mar-03
16.456,120.381,6.09,mw,1932-08-24 12:10:35.820000+00:00,"4 km NE of Caba, Philippines",15.0,6.0-6.9,1932-Aug-24
17.691,122.522,5.63,mw,1932-08-05 00:45:48.240000+00:00,"66 km E of Lapi, Philippines",15.0,5.0-5.9,1932-Aug-05
17.632,119.674,5.94,mw,1932-06-14 11:20:14.700000+00:00,"72 km W of Puro Pinget, Philippines",15.0,5.0-5.9,1932-Jun-14
18.323,120.959,6.11,mw,1932-06-14 05:59:35.300000+00:00,"30 km NE of Piddig, Philippines",35.0,6.0-6.9,1932-Jun-14
18.224,119.432,6.08,mw,1932-06-13 20:57:36.110000+00:00,"112 km WNW of Pagsanahan Norte, Philippines",15.0,6.0-6.9,1932-Jun-13
18.871,120.875,6.19,mw,1931-10-28 05:35:19.440000+00:00,"35 km NNE of Pagudpud, Philippines",25.0,6.0-6.9,1931-Oct-28
15.263,122.556,5.78,mw,1931-09-22 01:25:35.390000+00:00,"63 km NNE of Casuguran, Philippines",15.0,5.0-5.9,1931-Sep-22
12.71,123.889,6.47,mw,1931-07-12 16:45:29.410000+00:00,"2 km SW of San Francisco, Philippines",15.0,6.0-6.9,1931-Jul-12
13.189,120.626,5.55,mw,1931-05-29 08:26:20.380000+00:00,"4 km SE of Mamburao, Philippines",35.0,5.0-5.9,1931-May-29
18.602,120.76,5.75,mw,1931-03-30 13:38:08.420000+00:00,"5 km NNW of Pagudpud, Philippines",35.0,5.0-5.9,1931-Mar-30
15.602,122.381,5.84,mw,1931-03-22 15:07:17.310000+00:00,"78 km NNE of Karligan, Philippines",15.0,5.0-5.9,1931-Mar-22
18.104,120.382,6.68,mw,1931-03-19 06:25:02.510000+00:00,"11 km WNW of Callaguip, Philippines",15.0,6.0-6.9,1931-Mar-19
17.14,122.277,5.91,mw,1930-10-01 02:53:13.200000+00:00,"Luzon, Philippines",35.0,5.0-5.9,1930-Oct-01
13.776,122.087,5.65,mw,1929-08-21 09:26:38.710000+00:00,"0 km SSW of Pitogo, Philippines",35.0,5.0-5.9,1929-Aug-21
13.658,124.713,5.75,mw,1929-07-21 13:15:59.250000+00:00,"37 km ESE of Gigmoto, Philippines",35.0,5.0-5.9,1929-Jul-21
16.625,121.248,5.66,mw,1929-01-16 14:03:35.660000+00:00,"3 km SE of Lamut, Philippines",15.0,5.0-5.9,1929-Jan-16
16.51,120.812,6.42,mw,1929-01-16 08:06:11.760000+00:00,"7 km ENE of Ambuclao, Philippines",25.0,6.0-6.9,1929-Jan-16
14.999,120.316,5.93,mw,1928-11-21 16:59:59.510000+00:00,"11 km E of Santa Fe, Philippines",15.0,5.0-5.9,1928-Nov-21
15.699,119.621,6.16,mw,1928-08-05 14:41:58.960000+00:00,"27 km W of Bolitoc, Philippines",35.0,6.0-6.9,1928-Aug-05
12.759,120.947,6.73,mw,1928-06-15 17:16:24.800000+00:00,"12 km NNE of Ligaya, Philippines",15.0,6.0-6.9,1928-Jun-15
12.856,121.145,6.99,mw,1928-06-15 06:12:42.470000+00:00,"26 km WSW of Malamig, Philippines",25.0,6.0-6.9,1928-Jun-15
13.332,124.659,5.98,mw,1927-07-03 08:16:41.530000+00:00,"49 km SE of Bato, Philippines",35.0,5.0-5.9,1927-Jul-03
12.072,119.426,5.58,mw,1927-06-28 01:42:03.930000+00:00,Philippine Islands region,15.0,5.0-5.9,1927-Jun-28
17.562,119.173,5.74,mw,1927-06-18 00:56:05.670000+00:00,"125 km W of Cabittaogan, Philippines",15.0,5.0-5.9,1927-Jun-18
13.539,120.47,5.73,mw,1927-05-13 15:13:03.460000+00:00,"10 km NNE of Harrison, Philippines",35.0,5.0-5.9,1927-May-13
19.069,121.002,5.69,mw,1927-04-23 13:20:38.520000+00:00,"51 km N of Claveria, Philippines",35.0,5.0-5.9,1927-Apr-23
15.258,119.934,5.94,mw,1927-01-12 00:05:33.640000+00:00,"8 km W of Purac, Philippines",36.0,5.0-5.9,1927-Jan-12
15.993,119.76,6.24,mw,1926-10-30 10:11:35.410000+00:00,"3 km N of Ilioilio, Philippines",35.0,6.0-6.9,1926-Oct-30
13.567,123.619,6.07,mw,1926-08-02 12:41:20.080000+00:00,"8 km N of Joroan, Philippines",35.0,6.0-6.9,1926-Aug-02
13.438,123.99,6.74,mw,1926-08-02 05:01:34.740000+00:00,"21 km SW of Calolbon, Philippines",15.0,6.0-6.9,1926-Aug-02
12.734,124.719,7.24,mw,1925-11-13 12:14:50.930000+00:00,"23 km NNW of Bugko, Philippines",20.0,7.0-7.9,1925-Nov-13
12.586,121.992,6.35,mw,1925-05-25 03:43:19.960000+00:00,"9 km WSW of Calatrava, Philippines",35.0,6.0-6.9,1925-May-25
12.836,125.219,6.35,mw,1925-05-07 14:34:13.110000+00:00,"26 km NE of Cabodiongan, Philippines",35.0,6.0-6.9,1925-May-07
15.899,119.261,6.86,mw,1924-05-06 16:09:27.890000+00:00,"54 km W of Ilioilio, Philippines",15.0,6.0-6.9,1924-May-06
12.201,121.855,6.77,mw,1922-08-29 17:01:07.750000+00:00,"15 km WNW of Santa Fe, Philippines",15.0,6.0-6.9,1922-Aug-29
12.106,123.392,6.23,mw,1922-04-23 21:30:46.700000+00:00,"6 km S of Bangad, Philippines",35.0,6.0-6.9,1922-Apr-23
17.519,119.987,6.71,mw,1919-09-26 09:06:55.910000+00:00,"40 km W of Cabittaogan, Philippines",35.0,6.0-6.9,1919-Sep-26
17.296,120.276,6.23,mw,1919-06-24 18:34:38.580000+00:00,"17 km WSW of Tamorong, Philippines",15.0,6.0-6.9,1919-Jun-24
12.351,120.429,6.57,mw,1919-04-27 00:21:59.930000+00:00,"46 km NNE of Coron, Philippines",15.0,6.0-6.9,1919-Apr-27
14.323,120.049,6.68,mw,1919-03-21 01:02:43.800000+00:00,"45 km SW of Saysain, Philippines",35.0,6.0-6.9,1919-Mar-21
14.144,123.367,5.95,mw,1917-09-07 22:22:45.910000+00:00,"27 km NNE of Kaliliog, Philippines",15.0,5.0-5.9,1917-Sep-07
12.77,123.047,5.96,mw,1917-05-28 12:01:45.480000+00:00,"24 km WSW of Mabiton, Philippines",15.0,5.0-5.9,1917-May-28
11.287,123.238,5.88,mw,1917-02-18 01:22:47.800000+00:00,"6 km NNE of Malangabang, Philippines",15.0,5.0-5.9,1917-Feb-18
18.848,120.345,6.03,mw,1916-08-08 18:53:09.370000+00:00,"48 km NNW of Davila, Philippines",15.0,6.0-6.9,1916-Aug-08
17.941,119.21,6.27,mw,1915-11-18 20:19:26.590000+00:00,"125 km WNW of Puro Pinget, Philippines",15.0,6.0-6.9,1915-Nov-18
11.844,122.695,6.82,mw,1915-03-12 14:48:32.480000+00:00,"29 km NNW of Roxas City, Philippines",15.0,6.0-6.9,1915-Mar-12
12.688,124.002,6.2,mw,1912-11-08 07:53:23.170000+00:00,"3 km WSW of Irosin, Philippines",15.0,6.0-6.9,1912-Nov-08
13.359,122.541,6.59,mw,1907-11-24 13:58:37.460000+00:00,"Luzon, Philippines",15.0,6.0-6.9,1907-Nov-24
15.02,122.802,6.43,mw,1907-11-16 22:05:33.890000+00:00,"56 km NE of Casuguran, Philippines",30.0,6.0-6.9,1907-Nov-16
15.152,121.796,6.82,mw,1907-07-09 18:54:58.870000+00:00,"24 km N of Panukulan, Philippines",15.0,6.0-6.9,1907-Jul-09
18.387,122.748,6.18,mw,1907-05-25 15:51:17.860000+00:00,"64 km E of Santa Ana, Philippines",15.0,6.0-6.9,1907-May-25
14.67,123.382,7.44,mw,1907-04-18 23:52:34.580000+00:00,"70 km NE of Sabang Indan, Philippines",15.0,7.0-7.9,1907-Apr-18
14.39,122.72,7.52,mw,1907-04-18 20:59:53.520000+00:00,"7 km N of Luklukan, Philippines",15.0,7.0-7.9,1907-Apr-18
18.895,120.203,6.8,mw,1905-05-31 18:23:32.750000+00:00,"61 km NW of Davila, Philippines",15.0,6.0-6.9,1905-May-31
